rescue_candidate	mapping_hit	sam_flag	hit_POS_MLprob	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.15691.1	ENST00000683034.1	256	0.76	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000399163.6
PB.15691.1	ENST00000434714.6	256	0.76	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000399163.6
PB.88771.1	PB.124760.1	0	0.87	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.130838.1
PB.88771.1	PB.8649.2	256	0.826	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.130838.1
PB.88771.1	PB.3812.1	256	0.914	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.130838.1
PB.88771.1	PB.3812.2	256	0.832	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.130838.1
PB.88771.1	PB.130838.1	256	0.998	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.130838.1
PB.88771.1	ENST00000646124.2	256	0.952	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.130838.1
PB.88771.2	ENST00000646124.2	0	0.952	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000646124.2
PB.88771.2	PB.8649.2	256	0.826	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.88771.2	PB.3812.2	256	0.832	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.88771.2	PB.3812.1	256	0.914	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.5	ENST00000646124.2	0	0.952	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000646124.2
PB.8649.5	PB.8649.2	256	0.826	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.5	PB.3812.2	256	0.832	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.5	PB.3812.1	256	0.914	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.6	ENST00000646124.2	0	0.952	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000646124.2
PB.8649.6	PB.8649.2	256	0.826	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.6	PB.3812.2	256	0.832	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.8649.6	PB.3812.1	256	0.914	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000646124.2
PB.83123.1	ENST00000215742.9	0	0.874	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.83123.1	PB.75692.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.83123.1	PB.83123.2	256	0.986	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.83123.1	ENST00000399133.2	256	0.862	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.83123.1	PB.96097.1	256	0.966	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.83123.1	PB.45384.1	256	0.942	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.75692.2	PB.75692.1	0	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.2	PB.83123.2	256	0.986	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.75692.2	ENST00000215742.9	256	0.874	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.2	ENST00000399133.2	256	0.862	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.2	PB.45384.1	256	0.942	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.75692.2	PB.23002.3	256	0.82	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.52911.1	PB.45384.1	0	0.942	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45384.1
PB.52911.1	PB.23002.3	256	0.82	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45384.1
PB.52911.1	ENST00000436079.1	2064	0.586	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45384.1
PB.75692.3	ENST00000399133.2	0	0.862	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.3	PB.75692.1	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.3	ENST00000215742.9	256	0.874	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.75692.3	PB.83123.2	256	0.986	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.75692.3	PB.45384.1	256	0.942	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.83123.2
PB.75692.3	PB.23002.3	256	0.82	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.83123.2
PB.60607.2	PB.45384.1	0	0.942	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45384.1
PB.60607.2	PB.23002.3	256	0.82	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45384.1
PB.83124.1	PB.83124.2	0	NA	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.37852.2	PB.37852.1	0	0.862	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.37852.1
PB.37852.2	ENST00000292748.7	256	0.826	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.37852.1
PB.52912.1	PB.37852.1	0	0.862	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.37852.1
PB.83125.1	PB.157409.1	0	0.872	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.157409.1
PB.83125.1	PB.150501.1	256	0.826	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157409.1
PB.83125.1	ENST00000413302.6	256	0.67	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.157409.1
PB.15694.1	NA	4	NA	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.96100.1	ENST00000621561.5	0	0.71	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000612978.5
PB.96100.1	ENST00000612978.5	256	0.726	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000612978.5
PB.96100.1	ENST00000432134.8	256	0.68	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000612978.5
PB.30396.1	ENST00000360806.9	0	0.334	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.30396.1	ENST00000450651.5	256	0.194	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.15696.1	ENST00000450651.5	0	0.194	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.15696.1	ENST00000360806.9	256	0.334	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150503.1	ENST00000450651.5	0	0.194	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000486209.5
PB.150503.1	ENST00000360806.9	256	0.334	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000486209.5
PB.150503.1	ENST00000486209.5	256	0.74	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000486209.5
PB.23004.1	ENST00000360806.9	0	0.334	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000486209.5
PB.23004.1	ENST00000486209.5	256	0.74	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000486209.5
PB.150503.2	ENST00000610959.4	0	0.872	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000610959.4
PB.150503.2	ENST00000486209.5	256	0.74	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000610959.4
PB.164534.1	ENST00000610959.4	0	0.872	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000610959.4
PB.164534.1	ENST00000486209.5	256	0.74	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000610959.4
PB.164534.1	ENST00000611748.1	2048	0.35	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000610959.4
PB.23004.2	ENST00000450651.5	0	0.194	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.23004.2	ENST00000360806.9	256	0.334	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83126.1	ENST00000611748.1	0	0.35	incomplete-splice_match	not_rescued	ML_probability	unknown	unknown
PB.157411.1	ENST00000486209.5	0	0.74	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000486209.5
PB.157411.1	ENST00000611748.1	2048	0.35	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000486209.5
PB.37853.1	ENST00000611748.1	0	0.35	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.37853.1	ENST00000450651.5	256	0.194	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.45387.1	ENST00000611748.1	0	0.35	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.45387.1	ENST00000450651.5	256	0.194	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150503.3	ENST00000450651.5	0	0.194	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.150503.3	ENST00000360806.9	256	0.334	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.103709.1	PB.52915.2	0	0.666	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.103709.1	ENST00000545681.2	256	0.22	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.103709.1	ENST00000342192.9	256	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.96101.1
PB.103709.1	ENST00000458578.6	256	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.103709.1	PB.96101.1	256	0.974	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.96101.1
PB.96101.2	PB.96101.1	0	0.974	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.96101.1
PB.96101.2	ENST00000342192.9	256	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.96101.1
PB.96101.2	ENST00000458578.6	256	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.96101.2	PB.52915.2	256	0.666	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.96101.2	ENST00000545681.2	256	0.22	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.103709.3	PB.96101.1	0	0.974	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.96101.1
PB.103709.3	ENST00000342192.9	256	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.96101.1
PB.103709.3	ENST00000458578.6	256	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.96101.1
PB.52915.3	ENST00000342192.9	0	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000342192.9
PB.52915.3	ENST00000458578.6	256	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000342192.9
PB.52915.3	ENST00000545681.2	256	0.22	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000342192.9
PB.52915.3	PB.52915.2	256	0.666	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000342192.9
PB.15697.1	ENST00000342192.9	0	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000342192.9
PB.15697.1	ENST00000458578.6	256	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000342192.9
PB.15697.1	ENST00000545681.2	256	0.22	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000342192.9
PB.137312.1	ENST00000458578.6	16	0.214	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.60609.2
PB.137312.1	ENST00000545681.2	272	0.22	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.60609.2
PB.137312.1	ENST00000342192.9	272	0.892	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.60609.2
PB.137312.1	PB.45389.2	2048	0.856	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.60609.2
PB.137312.1	PB.52917.3	256	0.936	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.60609.2
PB.137312.1	PB.75695.1	256	0.944	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.60609.2
PB.137312.1	PB.60609.2	256	0.976	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.60609.2
PB.88773.1	PB.45389.2	0	0.856	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60609.2
PB.88773.1	PB.52917.1	256	0.862	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60609.2
PB.88773.1	PB.52917.3	256	0.936	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60609.2
PB.88773.1	PB.52917.5	256	0.91	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60609.2
PB.88773.1	PB.60609.4	256	0.86	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60609.2
PB.88773.1	PB.60609.2	256	0.976	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60609.2
PB.83129.1	PB.83129.2	0	0.97	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83129.1	PB.75695.1	256	0.944	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83129.1	PB.75695.3	256	0.892	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83129.1	PB.75695.5	256	0.888	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83129.1	PB.68214.2	256	0.956	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83129.1	PB.68214.4	256	0.992	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68214.4
PB.75695.4	PB.68214.4	0	0.992	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68214.4
PB.75695.4	ENST00000292778.11	256	0.908	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.75695.4	PB.68214.2	256	0.956	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.75695.4	PB.60609.2	256	0.976	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68214.4
PB.75695.4	PB.60609.1	256	0.884	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.75695.4	PB.52917.5	256	0.91	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.68214.4
PB.83130.1	PB.52918.1	0	0.944	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.52918.1
PB.83130.1	PB.37856.1	256	NA	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.52918.1
PB.83131.1	NA	4	NA	novel_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.143822.1	ENST00000335025.12	0	0.924	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.1	PB.150505.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150505.1
PB.143822.1	ENST00000681338.1	256	0.878	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.1	ENST00000680061.1	256	0.438	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.1	PB.143822.5	256	0.818	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.1	ENST00000679477.1	256	0.428	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.88774.1	ENST00000680393.1	0	0.406	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45390.1
PB.88774.1	ENST00000679540.1	256	0.906	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45390.1
PB.88774.1	PB.45390.1	256	0.972	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.45390.1
PB.88774.1	ENST00000679534.1	256	0.464	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45390.1
PB.88774.1	ENST00000679827.1	256	0.394	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45390.1
PB.88774.1	PB.124765.1	256	0.676	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.45390.1
PB.157414.1	ENST00000679540.1	0	0.906	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.2
PB.157414.1	PB.150505.2	256	0.99	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150505.2
PB.157414.1	ENST00000680061.1	256	0.438	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.2
PB.157414.1	ENST00000679827.1	256	0.394	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.2
PB.157414.1	ENST00000335025.12	256	0.924	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.2
PB.157414.1	ENST00000681338.1	256	0.878	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.2
PB.8652.2	ENST00000681956.1	0	0.916	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124765.2
PB.8652.2	ENST00000398831.8	256	0.954	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124765.2
PB.8652.2	ENST00000679795.1	256	0.908	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124765.2
PB.8652.2	PB.124765.2	256	0.994	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124765.2
PB.8652.2	PB.88774.3	256	0.774	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124765.2
PB.8652.2	PB.124765.3	256	0.776	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.124765.2
PB.143822.2	PB.124765.1	0	0.676	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.2	ENST00000679827.1	256	0.394	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.2	ENST00000681338.1	256	0.878	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.2	PB.150505.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150505.1
PB.143822.2	ENST00000681956.1	256	0.916	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.143822.2	ENST00000679795.1	256	0.908	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150505.1
PB.45390.2	PB.150505.1	0	0.984	incomplete-splice_match	not_rescued	long_read_transcript	long_read_transcript	PB.124765.2
PB.45390.2	ENST00000680393.1	256	0.406	incomplete-splice_match	not_rescued	ML_probability	long_read_transcript	PB.124765.2
