isoform	chrom	strand	junction_number	genomic_start_coord	genomic_end_coord	transcript_coord	junction_category	start_site_category	end_site_category	diff_to_Ref_start_site	diff_to_Ref_end_site	bite_junction	splice_site	canonical	RTS_junction	indel_near_junct	phyloP_start	phyloP_end	sample_with_cov	total_coverage	chr13_SR_support.star.SJ.out
PB.3061.1	13	-	junction_1	24883370	24883962	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	83	83
PB.3061.1	13	-	junction_2	24884084	24884160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	63	63
PB.3061.1	13	-	junction_3	24884246	24884400	?????	novel	known	novel	0	-78	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	5	5
PB.3061.1	13	-	junction_4	24884464	24885275	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3061.1	13	-	junction_5	24885387	24885605	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	54	54
PB.3061.1	13	-	junction_6	24885671	24886268	?????	novel	known	novel	0	-34	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	9	9
PB.3061.1	13	-	junction_7	24886386	24889315	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	15	15
PB.3061.1	13	-	junction_8	24889401	24892642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	66	66
PB.3061.1	13	-	junction_9	24892870	24899418	?????	novel	novel	known	2	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	3	3
PB.3061.1	13	-	junction_10	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.1	13	-	junction_11	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.1	13	-	junction_12	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.1	13	-	junction_13	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.1	13	-	junction_14	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.1	13	-	junction_15	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.1	13	-	junction_16	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.1	13	-	junction_17	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.3	13	-	junction_1	24883370	24883962	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	83	83
PB.3061.3	13	-	junction_2	24884084	24884160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	63	63
PB.3061.3	13	-	junction_3	24884246	24884400	?????	novel	known	novel	0	-78	TRUE	GTAG	canonical	FALSE	FALSE	NA	NA	1	5	5
PB.3061.3	13	-	junction_4	24884464	24885275	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3061.3	13	-	junction_5	24885387	24885605	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	54	54
PB.3061.3	13	-	junction_6	24885671	24889315	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3061.3	13	-	junction_7	24889401	24892642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	66	66
PB.3061.3	13	-	junction_8	24892870	24899418	?????	novel	novel	known	2	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	3	3
PB.3061.3	13	-	junction_9	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.3	13	-	junction_10	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.3	13	-	junction_11	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.3	13	-	junction_12	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.3	13	-	junction_13	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.3	13	-	junction_14	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.3	13	-	junction_15	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.3	13	-	junction_16	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.2	13	-	junction_1	24883370	24883962	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	83	83
PB.3061.2	13	-	junction_2	24884084	24884160	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	63	63
PB.3061.2	13	-	junction_3	24884246	24884322	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	83	83
PB.3061.2	13	-	junction_4	24884464	24885275	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	51	51
PB.3061.2	13	-	junction_5	24885387	24885605	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	54	54
PB.3061.2	13	-	junction_6	24885671	24889315	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	49	49
PB.3061.2	13	-	junction_7	24889401	24892642	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	66	66
PB.3061.2	13	-	junction_8	24892868	24899418	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.2	13	-	junction_9	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.2	13	-	junction_10	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.2	13	-	junction_11	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.2	13	-	junction_12	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.2	13	-	junction_13	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.2	13	-	junction_14	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.2	13	-	junction_15	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.2	13	-	junction_16	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.4	13	-	junction_1	24892868	24899418	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.4	13	-	junction_2	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.4	13	-	junction_3	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.4	13	-	junction_4	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.4	13	-	junction_5	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.4	13	-	junction_6	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.4	13	-	junction_7	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.4	13	-	junction_8	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.4	13	-	junction_9	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.5	13	-	junction_1	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.5	13	-	junction_2	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.5	13	-	junction_3	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.5	13	-	junction_4	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.5	13	-	junction_5	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.5	13	-	junction_6	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.5	13	-	junction_7	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.5	13	-	junction_8	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.6	13	-	junction_1	24899585	24903925	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	43	43
PB.3061.6	13	-	junction_2	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.6	13	-	junction_3	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.6	13	-	junction_4	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.6	13	-	junction_5	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.6	13	-	junction_6	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.6	13	-	junction_7	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.6	13	-	junction_8	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.7	13	-	junction_1	24904059	24905345	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3061.7	13	-	junction_2	24906961	24907090	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	56	56
PB.3061.7	13	-	junction_3	24907194	24908017	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	59	59
PB.3061.7	13	-	junction_4	24908127	24909789	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	38	38
PB.3061.7	13	-	junction_5	24910087	24911945	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	45	45
PB.3061.7	13	-	junction_6	24912070	24912581	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	34	34
PB.3061.7	13	-	junction_7	24913092	24922760	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	41	41
PB.3062.1	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.1	13	-	junction_2	25251776	25251852	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	116	116
PB.3062.1	13	-	junction_3	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.1	13	-	junction_4	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.1	13	-	junction_5	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.1	13	-	junction_6	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.1	13	-	junction_7	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.1	13	-	junction_8	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.1	13	-	junction_9	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.1	13	-	junction_10	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.1	13	-	junction_11	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.1	13	-	junction_12	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.1	13	-	junction_13	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.2	13	-	junction_1	25249493	25251852	?????	novel	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	19	19
PB.3062.2	13	-	junction_2	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.2	13	-	junction_3	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.2	13	-	junction_4	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.2	13	-	junction_5	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.2	13	-	junction_6	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.2	13	-	junction_7	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.2	13	-	junction_8	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.2	13	-	junction_9	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.2	13	-	junction_10	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.2	13	-	junction_11	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.2	13	-	junction_12	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.6	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.6	13	-	junction_2	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.6	13	-	junction_3	25253838	25254384	?????	novel	novel	known	-127	0	TRUE	GTAG	canonical	TRUE	FALSE	NA	NA	1	2	2
PB.3062.6	13	-	junction_4	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.6	13	-	junction_5	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.6	13	-	junction_6	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.6	13	-	junction_7	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.6	13	-	junction_8	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.6	13	-	junction_9	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.6	13	-	junction_10	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.6	13	-	junction_11	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.6	13	-	junction_12	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.4	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.4	13	-	junction_2	25251776	25251852	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	116	116
PB.3062.4	13	-	junction_3	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.4	13	-	junction_4	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.4	13	-	junction_5	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.4	13	-	junction_6	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.4	13	-	junction_7	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.4	13	-	junction_8	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.4	13	-	junction_9	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.4	13	-	junction_10	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.4	13	-	junction_11	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.4	13	-	junction_12	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.4	13	-	junction_13	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.5	13	-	junction_1	25249493	25251852	?????	novel	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	19	19
PB.3062.5	13	-	junction_2	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.5	13	-	junction_3	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.5	13	-	junction_4	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.5	13	-	junction_5	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.5	13	-	junction_6	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.5	13	-	junction_7	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.5	13	-	junction_8	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.5	13	-	junction_9	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.5	13	-	junction_10	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.5	13	-	junction_11	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.5	13	-	junction_12	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.7	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.7	13	-	junction_2	25251776	25251852	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	116	116
PB.3062.7	13	-	junction_3	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.7	13	-	junction_4	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.7	13	-	junction_5	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.7	13	-	junction_6	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.7	13	-	junction_7	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.7	13	-	junction_8	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.7	13	-	junction_9	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.7	13	-	junction_10	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.7	13	-	junction_11	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.7	13	-	junction_12	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.7	13	-	junction_13	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.8	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.8	13	-	junction_2	25251776	25251852	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	116	116
PB.3062.8	13	-	junction_3	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.8	13	-	junction_4	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.8	13	-	junction_5	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.8	13	-	junction_6	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.8	13	-	junction_7	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.8	13	-	junction_8	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.8	13	-	junction_9	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.8	13	-	junction_10	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.8	13	-	junction_11	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.8	13	-	junction_12	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.8	13	-	junction_13	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.10	13	-	junction_1	25249493	25251852	?????	novel	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	19	19
PB.3062.10	13	-	junction_2	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.10	13	-	junction_3	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
PB.3062.10	13	-	junction_4	25254435	25257195	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	146	146
PB.3062.10	13	-	junction_5	25257322	25257735	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	164	164
PB.3062.10	13	-	junction_6	25257846	25258559	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	162	162
PB.3062.10	13	-	junction_7	25258693	25261667	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.10	13	-	junction_8	25261803	25265818	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.10	13	-	junction_9	25265948	25266128	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	211	211
PB.3062.10	13	-	junction_10	25266287	25267778	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	266	266
PB.3062.10	13	-	junction_11	25267942	25274070	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	289	289
PB.3062.10	13	-	junction_12	25274188	25287223	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	236	236
PB.3062.9	13	-	junction_1	25249493	25251648	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	161	161
PB.3062.9	13	-	junction_2	25251776	25251852	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	116	116
PB.3062.9	13	-	junction_3	25251985	25253763	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	212	212
PB.3062.9	13	-	junction_4	25253965	25254384	?????	known	known	known	0	0	FALSE	GTAG	canonical	FALSE	FALSE	NA	NA	1	144	144
